Gene	wt_te_YPD1	wt_te_YPD2	wt_te_YPD3	ncs2d_te_YPD1	ncs2d_te_YPD2	ncs2d_te_YPD3
NM_001179420.1	0.759715380405036	0.904534606205251	0.706213948610383	0.842904841402337	0.754418604651163	0.772606196551241
NM_001179421.3	0.0957297043641483	0.160566706021251	0.100861632032438	0.175350140056022	0.103114478114478	0.173086543271636
NM_001179422.3	0.04	0.0646616541353383	0.104882459312839	0.0374707259953162	0.0767634854771784	0.0264084507042254
NM_001179423.1	0.0180675569520817	0.0384	0.0265866209262436	0.0454124189063948	0.0432432432432432	0.0883905013192612
NM_001179424.1	0.514285714285714	0.599436783841523	0.546273888008011	0.563132193930938	0.547638399711009	0.559972036352742
NM_001179425.1	0.511259968102073	0.619817137997023	0.539583726340942	0.624966078697422	0.553581343697946	0.730546380029241
NM_001179426.1	0.411056077904634	0.469767207497733	0.380827744151808	0.44927195866604	0.422730886722183	0.39237182159233
NM_001179427.3	0.180442701036705	0.168917057040507	0.149907464528069	0.242743312464428	0.186586826347305	0.187690601607984
NM_001179428.3	0.787541604124519	0.85376544254527	0.848257851694042	0.87378275314643	0.810542814189297	0.864026921303019
NM_001179429.1	0.529317084387215	0.533732057416268	0.508166598611678	0.470734744707347	0.455760773966579	0.513545580383627
NM_001179431.2	0.466421748714181	0.495209778658738	0.435781883731411	0.456499184822884	0.467184801381693	0.452833078101072
NM_001179432.1	0.39193083573487	0.433451641526176	0.46390977443609	0.482618343195266	0.492759619362846	0.595353339787028
NM_001179433.3	0.159367534978956	0.173852411388728	0.176457449184722	0.131621886217774	0.139664804469274	0.147773992717021
NM_001179435.3	0.495541838134431	0.464037122969838	0.447388342165026	0.634894991922456	0.4339514978602	0.47394540942928
NM_001179436.1	0.22618910514799	0.256173230340636	0.242252188313225	0.247127784290739	0.239916308264559	0.265144636139577
NM_001179437.1	0.0872413793103448	0.142648490749757	0.13265306122449	0.0875420875420875	0.101713062098501	0.0836298932384342
NM_001179438.1	0.236613603473227	0.301791826051943	0.365176151761518	0.213764813126709	0.23703826403843	0.268292682926829
NM_001179439.1	0.443965517241379	0.537175916006	0.454813721873847	0.492074198988196	0.436315557514324	0.436175080067104
NM_001179440.3	0.155507559395248	0.203442879499218	0.19208211143695	0.155715571557156	0.120813397129187	0.165676077265973
NM_001179441.3	0.470641784251252	0.482668566001899	0.477272727272727	0.499878846619821	0.418889547520253	0.468608013217679
NM_001179442.1	0.380348798143001	0.397329165109246	0.404412460941199	0.412048658042093	0.378495054033964	0.434477222556693
NM_001179443.1	0.336613366133661	0.409208484221418	0.372362869198312	0.382511396601741	0.329746348962337	0.424657534246575
NM_001179444.1	0.525306507387614	0.755241567912489	0.421252371916509	0.571639042357274	0.351017608049394	0.342198164273947
NM_001179445.1	0.291108404384896	0.360986547085202	0.195482866043614	0.336382113821138	0.209899749373434	0.283813747228381
NM_001179446.3	0.465174129353234	0.569980506822612	0.417849344978166	0.67303697548816	0.470588235294118	0.311787819253438
NM_001179447.3	0.0251046025104602	0.101694915254237	0.0655021834061135	0.099290780141844	0.117216117216117	0.0188679245283019
NM_001179449.1	0.150234741784038	0.104426787741203	0.153532608695652	0.176744186046512	0.132505175983437	0.244604316546763
NM_001179451.1	0.311319305790201	0.428046421663443	0.376751733293996	0.420095158130423	0.365794278758369	0.371725160652496
NM_001179452.3	0.370862884160756	0.440431994600068	0.415980230642504	0.428571428571429	0.381219184222322	0.363399621212121
NM_001179453.1	0.41108545034642	0.509297520661157	0.413762019230769	0.449384787472036	0.383678990081154	0.415109666937449
NM_001179454.1	0.497430830039526	0.566175062248611	0.495284872298625	0.56422662712658	0.441850885624056	0.604446742502585
NM_001179455.1	0.302975106253795	0.438751000800641	0.261398176291793	0.337430854333128	0.268386388583974	0.393308080808081
NM_001179456.1	0.430183727034121	0.447548460661346	0.585016286644951	0.406776488206664	0.436058276001619	0.59557585958163
NM_001179457.3	0.78786088754338	0.829771445532799	0.709499637418419	0.723719055843408	0.781961756836129	0.970838117106774
NM_001179458.1	0.285766070565491	0.35084822098784	0.337041451463382	0.352627471383975	0.271313672922252	0.278056768558952
NM_001179459.1	0.261694424330196	0.286560309402949	0.227863476254099	0.328924745404047	0.257929254918826	0.207450157397692
NM_001179460.1	0.473684210526316	0.53034600113443	0.311356869417269	0.518008003557137	0.361727896649172	0.42005527043032
NM_001179461.1	0.235497835497836	0.136952498457742	0.116740088105727	0.14877910278251	0.149693251533742	0.142222222222222
NM_001179462.3	0.269829639128045	0.295022102633096	0.280938833570412	0.308915803297826	0.305607476635514	0.339327830188679
NM_001179463.1	1.38178368121442	1.60287654814223	0.904193449647995	1.23252369668246	1.02705139765555	1.14904458598726
NM_001179464.1	0.453426659487732	0.46448087431694	0.42569573283859	0.415612767238783	0.424632482239572	0.357131134088298
NM_001179465.1	0.406834057013404	0.492397660818714	0.416588124410933	0.458353748162665	0.388641546313389	0.397388257776834
NM_001179466.1	0.366988877118644	0.427588627588628	0.440419649819239	0.500582835494682	0.422176820208024	0.361519680819389
NM_001179467.3	0.698589894242068	1.00974658869396	0.6065	0.662948593598448	0.636560069144339	0.584453535943892
NM_001179468.1	0.0690140845070423	0.0987234042553191	0.104347826086957	0.088905216752388	0.0589417280643001	0.094604064470918
NM_001179469.1	0.248755656108597	0.266699111814089	0.255794701986755	0.238787271360561	0.211573678427542	0.284037871716229
NM_001179470.1	0.370869033047736	0.607260726072607	0.43398533007335	0.334717607973422	0.273068267066767	0.456344586728754
NM_001179471.2	1.65293573740176	1.4694165737644	1.5469008782936	1.30271878804274	1.45439262472885	1.5391737067469
NM_001179472.3	0.48038041563931	0.498845432241305	0.473153610634008	0.53460356484327	0.451454163441336	0.512081672103419
NM_001179473.1	2.08612440191388	2.21630537229029	2.04796163069544	1.70203602192639	1.95506607929515	1.93621766280107
NM_001179474.1	1.51526162790698	1.74580152671756	1.26057529610829	1.76348808030113	1.35116676152533	1.33549351944168
NM_001179475.1	0.702143169558245	0.940347071583514	0.688365837256221	1.18823529411765	0.688644688644689	0.525722950287014
NM_001179476.1	0.410821012897138	0.468487394957983	0.381307339449541	0.445408734602464	0.441724617524339	0.445630227862705
NM_001179477.3	0.534010946051603	0.568627450980392	0.423076923076923	0.550793650793651	0.597513089005236	0.582460732984293
NM_001179478.1	0.446031746031746	0.632152588555858	0.540625	0.431869918699187	0.370469399881165	0.524296675191816
NM_001179479.1	0.415509259259259	0.571044921875	0.451586820295128	0.408442330558858	0.38826512133285	0.502988709320345
NM_001179480.1	0.132450331125828	0.15844298245614	0.124352331606218	0.1725	0.178339818417639	0.213305898491084
NM_001179481.1	1.04582505936428	1.00642472172191	0.968598291255172	1.03557387770699	1.12626011200996	0.842393446931535
NM_001179482.3	0.1131181522061	0.129770992366412	0.109420524441567	0.133863080684597	0.10167714884696	0.136642647451294
NM_001179483.1	0.531439669822773	0.611068799187611	0.558730991085475	0.486884083658277	0.488794776777837	0.619128741786323
NM_001179484.1	0.227923038973853	0.237576285963383	0.310847274689692	0.430222602739726	0.324756335282651	0.344567627494457
NM_001179485.1	0.841152815013405	0.884041591320072	0.820977596741344	0.674696736716214	0.763110667996012	0.976539589442815
NM_001179486.3	0.723133602113165	0.649162136412038	0.568398845214302	1.04716179469748	0.726739835370417	0.540307375878421
NM_001179487.1	0.117344018317115	0.171729445119482	0.110939431396786	0.188501742160279	0.133620689655172	0.119079475515119
NM_001179488.1	0.568298969072165	0.646006859382656	0.630714072303555	0.541920571548645	0.577125328659071	0.708345708345708
NM_001179490.1	0.670924484901874	0.736197262521146	0.612853107344633	0.629207837883102	0.63538270811332	0.664016178701108
NM_001179491.1	0.380032206119163	0.381909547738693	0.398071625344353	0.314595044763689	0.30152829409335	0.438289862866362
NM_001179492.3	0.58641975308642	1.03982300884956	0.656460044809559	0.821158690176322	0.650909090909091	0.497872340425532
NM_001179493.1	0.282450512479462	0.271098756852753	0.346066393815371	0.26691495965239	0.277378318584071	0.307309329677466
NM_001179494.1	0.120440467997247	0.14275092936803	0.140042223786066	0.0672364672364672	0.0550645819170632	0.0894308943089431
NM_001179495.1	0.294465568229827	0.314312441534144	0.259259259259259	0.29504785684561	0.25054784514244	0.339951573849879
NM_001179496.1	0.884157750803627	0.90897328371356	0.65423835182015	0.967562886365663	0.97924380904214	0.593013208709634
NM_001179497.3	0.399816176470588	0.516998827667058	0.372233400402414	0.456439393939394	0.313343328335832	0.276153346328785
NM_001179498.1	0.700863930885529	0.713836477987421	0.767391304347826	1.02575107296137	0.72869735553379	1.61231281198003
NM_001179499.1	0.11044776119403	0.1143977191732	0.103374777975133	0.108794197642792	0.0962317035191529	0.120382165605096
NM_001179500.1	0.112210200927357	0.182893180922349	0.143414090782512	0.119750745055541	0.102967625899281	0.117342130065976
NM_001179501.1	0.2668513388735	0.23460163968888	0.346352247605011	0.221639225619685	0.273894436519258	0.26545387042881
NM_001179502.3	0.28421052631579	0.262251094478181	0.329691393521181	0.412919291050242	0.359407484407484	0.442325022529288
NM_001179503.1	0.347243688820196	0.284747292418773	0.348115299334812	0.305110371938313	0.318853427895981	0.466934599926927
NM_001179504.1	0.346747149564051	0.411442006269592	0.340848806366048	0.254951752158456	0.342057212416312	0.410377358490566
NM_001179505.1	0.382581826504921	0.438029925187032	0.418534432702357	0.474324177613723	0.363142907990746	0.417175572519084
NM_001179506.3	0.210323997803405	0.225218658892128	0.262484523318201	0.235836229037619	0.164400805639476	0.182709251101322
NM_001179507.1	0.350983358547655	0.461300309597523	0.263888888888889	0.342621259029928	0.307777777777778	0.355780022446689
NM_001179509.1	0.419973250111458	0.526073619631902	0.357539829566506	0.625635234330887	0.420837968112718	0.311792625045637
NM_001179510.1	0.519384264538198	0.473539989724268	0.565726839985353	0.426884650317893	0.535510525280346	0.619572870218259
NM_001179512.1	0.0154077414505825	0.00547445255474453	0.0107571369466281	0.025756600128783	0.0198307773664728	0.0240501917044266
NM_001179514.1	0.0789685737308622	0.0652173913043478	0.0490633363068689	0.0482546201232033	0.0397830018083183	0.0751503006012024
NM_001179517.1	0.334930927544404	0.197422194278529	0.11020199437484	0.392939370683039	0.389683350357508	0.28
NM_001179518.1	0.400763358778626	0.465020576131687	0.764705882352941	0.332155477031802	0.413223140495868	0.709677419354839
NM_001179519.1	0.559125964010283	0.721966205837174	0.444558521560575	0.715355805243446	0.588411588411588	0.531986531986532
NM_001179522.1	0.0529100529100529	0.0454545454545454	0.0701754385964912	0.0546558704453441	0.0847457627118644	0.0684326710816777
NM_001179523.1	0.585762064022934	0.694874851013111	0.520565832426551	0.611450381679389	0.564805825242718	0.619532324621733
NM_001179524.1	0.220697541452258	0.299132947976879	0.19314381270903	0.289394847213901	0.227010217681031	0.177302254489874
NM_001179525.3	0.582914572864322	0.586277001270648	0.518054312145628	0.532375740994072	0.45839636913767	0.6337899543379
NM_001179526.1	0.611774226178434	0.72851746931067	0.496333798882682	0.831494483450351	0.449532710280374	0.450171821305842
NM_001179527.1	0.552231718898386	0.672162333544705	0.478393714535138	0.469371196754564	0.342202761872684	0.318972033257748
NM_001179528.3	1.76289707750953	1.66381888082016	1.03251121076233	1.36891891891892	1.52575195714874	1.87352219495873
NM_001179529.3	0.584834123222749	0.555959963603276	0.4975	0.489745183343692	0.6	0.557692307692308
NM_001179530.1	0.26031746031746	0.287639710716634	0.301880512564487	0.309849749582638	0.280735865988633	0.310436369669819
NM_001179531.1	0.408967054743622	0.571117335823218	0.322463768115942	0.465717981888745	0.349268841394826	0.378031669673281
NM_001179532.3	0.299483013293944	0.347667342799189	0.344854368932039	0.361323155216285	0.274400262898455	0.368827160493827
NM_001179533.1	0.288108325512803	0.403329487390803	0.314063734527258	0.326546670600964	0.314053127677806	0.323992133726647
NM_001179534.1	0.526424159231297	0.555511551155116	0.556627000410341	0.605636189077766	0.483248779553939	0.603775705135408
NM_001179536.3	0.316106804478897	0.283168316831683	0.123743232791957	0.27766732935719	0.254966887417219	0.226311667971809
NM_001179537.1	0.246875	0.222645099904853	0.202898550724638	0.221345029239766	0.221411825996353	0.413748378728924
NM_001179538.1	0.00473754026909229	0.00676675829985198	0.00407083248524323	0.00497512437810945	0.00912336374454581	0.00771828268210323
NM_001179539.3	0.367777022433719	0.275526742301459	0.28748280605227	0.386015325670498	0.302658486707567	0.160824742268041
NM_001179540.1	0.284390141141774	0.280192016169783	0.311827956989247	0.288357588357588	0.260160880609653	0.290103835558381
NM_001179543.3	0.137370753323486	0.143227937706465	0.217005076142132	0.133759233379916	0.165476963011032	0.133671742808799
NM_001179544.1	0.377766983554229	0.393136494961595	0.387564058763239	0.385696782098407	0.343031886467549	0.366245761721034
NM_001179545.3	0.347004856988667	0.388025331030512	0.429028815368196	0.275848765432099	0.314404432132964	0.488917036098797
NM_001179546.1	0.336309523809524	0.328828828828829	0.345078979343864	0.444866920152091	0.304331728989263	0.348040945993646
NM_001179547.1	0.287764350453172	0.344939271255061	0.362606232294618	0.338620689655172	0.275	0.313432835820895
NM_001179548.3	0.408460392066949	0.481216216216216	0.381636935991605	0.381647211413748	0.404779847131015	0.422478736330498
NM_001179549.3	0.103211009174312	0.118	0.0903846153846154	0.0812603648424544	0.0981012658227848	0.199579831932773
NM_001179550.3	0.128205128205128	0.0691588785046729	0.185779816513761	0.0886917960088692	0.104116222760291	0.0613026819923372
NM_001179551.1	0.0831578947368421	0.0954732510288066	0.0892514395393474	0.0569561157796452	0.090146750524109	0.0645438898450947
NM_001179552.1	0.247380675203725	0.422159887798036	0.431889516635279	0.347379794705565	0.345437171524128	0.294718153573014
NM_001179553.3	0.0147150907952411	0.01543007222587	0.0152990264255911	0.0328034317436286	0.0271931898794041	0.0524822695035461
NM_001179554.1	0.0679711637487127	0.156531531531532	0.114369501466276	0.129511677282378	0.114732724902216	0.129879347054649
NM_001179555.1	0.378479763079961	0.487649964714185	0.382635983263598	0.326001742160279	0.305722288915566	0.349850195897672
NM_001179556.3	0.648367117117117	0.57532794487876	0.79829446571528	0.833092210462194	0.926989052667873	0.97332953682612
NM_001179557.3	0.260533393097266	0.271857560457082	0.339372633856139	0.291333052394999	0.303462603878116	0.273342354533153
NM_001179558.3	0.370332654446707	0.396292188242751	0.462683889486903	0.432588658022184	0.447030376303461	0.413260672116258
NM_001179559.1	0.724901686028116	0.613429349941612	0.677991679582348	0.739143838632961	0.733902146380483	0.654017857142857
NM_001179560.1	0.43870112657389	0.39984387197502	0.43130659767141	0.402840269966254	0.483079056865465	0.441409147095179
NM_001179561.3	0.159904534606205	0.210268948655257	0.261792452830189	0.29	0.19593147751606	0.262971698113208
NM_001179564.1	0.067524115755627	0.129533678756477	0.227979274611399	0.139372822299652	0.100869565217391	0.119138149556401
NM_001179567.3	0.226545253863135	0.257430134555671	0.295645006182168	0.229896193771626	0.244613943530041	0.22216554010968
NM_001179568.1	0.36984126984127	0.344887161213692	0.386156266386995	0.487594390507012	0.371551482278126	0.359343806961201
NM_001179569.3	0.334865548149851	0.486700537955768	0.437052324875561	0.475255302435192	0.521098003629764	0.32305087933791
NM_001179570.1	0.224363049537875	0.236742810524169	0.271619365609349	0.192205907461158	0.223691068467188	0.25790393475613
NM_001179571.3	0.366010598031794	0.491847826086957	0.253771371102917	0.386615678776291	0.329744279946164	0.333559782608696
NM_001179572.1	0.712224885958779	0.585707742280621	0.722863039601345	0.826125491975221	0.782852494922001	0.655742791623896
NM_001179573.1	0.504283769717351	0.667289220917823	0.541382049245433	0.604069802548155	0.603167391445447	0.475328498991331
NM_001179574.3	0.394413629160063	0.414342352368366	0.427763780495299	0.381251353106733	0.354392549346678	0.377583139455317
NM_001179575.1	0.488110094287299	0.708133282120223	0.550531914893617	0.637854889589905	0.495107565374518	0.455647164001192
NM_001179576.3	0.483744614179397	0.583993330554398	0.473755502878429	0.472732843137255	0.448746429704856	0.505068157986718
NM_001179577.1	0.178145440554059	0.234517304189435	0.207392996108949	0.181208053691275	0.165359699965905	0.152402896642528
NM_001179578.3	0.227742115545632	0.277360850531582	0.221841052029731	0.348022206800833	0.204986813713738	0.202208588957055
NM_001179579.1	0.385552115583075	0.456665200175979	0.428872586221435	0.454906979933263	0.384214910453978	0.357008687485325
NM_001179580.3	0.786706721742396	0.932232841007819	0.727997448979592	0.786589516678012	0.694759423843089	0.780547752808989
NM_001179581.1	0.136891793754539	0.161141418380193	0.154378677743164	0.159906914893617	0.135611318739989	0.174533479692645
NM_001179582.3	0.749758597637971	0.941016051114228	0.714617486338798	0.885008300344784	0.77773260541294	0.641896832986443
NM_001179583.1	0.205220061412487	0.27125748502994	0.294981640146879	0.260844418739156	0.186024551463645	0.252991452991453
NM_001179584.3	0.34723884424688	0.524813631522897	0.469133471776477	0.391819900326517	0.37355891600539	0.357543859649123
NM_001179585.3	0.208020526465837	0.192718838241226	0.245868601370415	0.215707863106707	0.228761699064075	0.250778816199377
NM_001179586.1	0.334214002642008	0.329462102689487	0.331880657056654	0.287180711386966	0.316228184423027	0.384431546602936
NM_001179587.3	0.470379802901118	0.530682492581602	0.519354474664259	0.551642397561802	0.442726081258191	0.456116636091532
NM_001179588.1	0.393415637860082	0.375262054507337	0.411901441190144	0.437642585551331	0.325422626788036	0.402882882882883
NM_001179589.4	0.468798151001541	0.51948051948052	0.47935871743487	0.511481481481482	0.535246939636978	0.48784911135292
NM_001179590.3	0.595136993226165	0.67287877934801	0.624419923687738	0.558624492455762	0.677322853120601	0.501204372799704
NM_001179591.1	0.686450492182976	0.812394175414832	0.657538368943726	0.682084554206781	0.796046046046046	0.946521145975443
NM_001179592.3	0.0238693467336683	0.04644412191582	0.0729571984435798	0.123809523809524	0.0693181818181818	0.105194805194805
NM_001179593.1	0.220745885550355	0.266697445367805	0.237157264418531	0.267642231947484	0.230896586856852	0.258417508417508
NM_001179594.3	0.277058353317346	0.265060240963855	0.276010450284309	0.31425053862727	0.221405967450271	0.310133992454794
NM_001179595.1	0.579989805577805	0.491669102601578	0.556411490932435	0.513752227473464	0.576369352970379	0.731673853390827
NM_001179598.3	1.07565371921808	1.16808964781217	0.895370807746811	0.786789134258354	0.862030159801936	0.992352320675105
NM_001179599.1	0.247129579004921	0.263192182410423	0.230037017451084	0.24694589877836	0.191825171995144	0.264346190028222
NM_001179600.1	0.416823131806234	0.464923204649232	0.570214669051878	0.359540087010566	0.367859384808537	0.46
NM_001179601.3	0.768855348185639	0.783870967741936	0.767361449303594	0.712967609929352	0.771657571623465	0.746769903097093
NM_001179604.3	0.336986301369863	0.450518378887842	0.289148797920728	0.286516853932584	0.406858202038925	0.317131474103586
NM_001179605.1	0.635787366548043	0.692629315493967	0.706649436090225	0.531230943461974	0.581402377594197	0.701791607732202
NM_001179606.3	0.561349366819198	0.603834219858156	0.520694259012016	0.667906048789335	0.505152456239413	0.508891822629494
NM_001179607.1	0.470439798125451	0.563601203266008	0.472098922003805	0.639871382636656	0.402325885273749	0.334774255523535
NM_001179608.3	0.580550918196995	0.800834202294056	0.527994570749915	0.646102343376375	0.562347188264059	0.507903780068728
NM_001179609.1	0.280800621842207	0.317372621240025	0.289397089397089	0.26410321274981	0.346938775510204	0.445881552076242
NM_001179611.1	0.323922413793103	0.4272656045965	0.339466008525914	0.337653320990511	0.314285714285714	0.295042054006197
NM_001179612.1	0.375642760487145	0.441682137379934	0.445806875410554	0.40903894007667	0.369407384424449	0.44917695473251
NM_001179613.1	0.283452613315984	0.44678926741031	0.342169748273558	0.393578352180937	0.337766441974859	0.404714694866711
NM_001179614.1	0.250871080139373	0.227510156703424	0.248952722920407	0.260303687635575	0.159587137753077	0.208460754332314
NM_001179615.1	0.684229263082948	0.990856592877767	0.612306759624129	0.943579766536965	0.477803438542469	0.580743449116392
NM_001179617.1	0.214115149907137	0.27879371190247	0.256101328390485	0.272150029533373	0.25912560721721	0.376260392711834
NM_001179618.1	0.167144798429715	0.21456999480879	0.179232706265738	0.218121291069619	0.197208349340505	0.262773722627737
NM_001179620.1	2.96128205128205	4.02333722287048	2.22313700654423	4.00050821616127	3.20290057174732	3.40526315789474
NM_001179621.2	0.238017871649066	0.391500904159132	0.350207468879668	0.229736449527598	0.305123776626367	0.32987012987013
NM_001179622.1	0.481057197551065	0.408858184094618	0.495231020948978	0.531972753878428	0.514532782466379	0.51033487693314
NM_001179623.1	0.450710022638403	0.509030837004405	0.490860111602848	0.399158927632732	0.381641659311562	0.409670664382258
NM_001179624.1	0.285714285714286	0.329417169860856	0.362423803488442	0.349386873371879	0.294067018590773	0.307608366171567
NM_001179625.1	0.353047989623865	0.462238398544131	0.432212885154062	0.463259668508287	0.336149805891756	0.40385989992852
NM_001179626.1	0.784615923529874	0.764122597464217	0.768209634880079	0.810186937499806	0.854534630308829	0.8094658739769
NM_001179627.1	0.244608947537818	0.305114638447972	0.340394660475914	0.344605475040258	0.298373139494635	0.217021276595745
NM_001179628.1	0.782517482517482	0.959914101646385	0.720225510923185	0.832025117739403	0.844731977818854	1.16810344827586
NM_001179629.1	0.676653569089718	0.768266475644699	0.619334520060249	0.901540383014155	0.578587399710641	0.513603269893984
NM_001179630.1	0.448212983223924	0.424759080800593	0.38441808271882	0.356658446362515	0.340804218852999	0.38856518572469
NM_001179631.2	0.306642499200341	0.476709822685055	0.350676773145642	0.376842540294806	0.30431254347322	0.301835523761992
NM_001179633.1	0.56984149960194	0.58072953991687	0.581004981589777	0.659226875287621	0.547495458084609	0.545215629155848
NM_001179634.1	0.468314817712408	0.575647101713452	0.466526830973606	0.428946600525241	0.380412063302478	0.555239064089522
NM_001179635.1	0.487172297770924	0.451316161902066	0.438050353466452	0.518734388009992	0.387008591512627	0.401923330259518
NM_001179637.1	0.0774869109947644	0.0328947368421053	0.145096283027318	0.0217065868263473	0.0341394025604552	0.0812964930924548
NM_001179638.1	0.307420494699647	0.387874837027379	0.30239099859353	0.342056074766355	0.278882776132036	0.303418803418803
NM_001179639.1	0.697674418604651	0.838914690784649	0.638837353123067	0.813020068526676	0.628084252758275	0.663664375444418
NM_001179640.1	0.389801699716714	0.4063995215311	0.36633354153654	0.433962264150943	0.34380046653508	0.394552723638181
NM_001179641.1	0.198900549725137	0.24262018554962	0.244155844155844	0.309618320610687	0.164621244181126	0.201212665618684
NM_001179643.1	0.686222509702458	0.787141487871415	0.729097839898348	0.754694835680751	0.732507415808759	0.807434374401226
NM_001179644.1	0.347272727272727	0.360244826581172	0.416407706650093	0.31307063911581	0.302691116932603	0.423723980610208
NM_001179645.1	0.337031369548585	0.401375161151697	0.333333333333333	0.393671316774413	0.314301865460712	0.333333333333333
NM_001179646.1	0.43710520712579	0.510723825825359	0.447148959251475	0.530617460641996	0.492381106065147	0.434132896946729
NM_001179647.1	1.15834591244935	1.05235088761792	0.958957696962711	1.00688959955506	1.24238070805541	0.978803317860969
NM_001179648.1	1.01506276150628	1.47313596491228	0.696420745069394	1.43917899185029	0.823378839590444	0.705285550646375
NM_001179650.1	0.550696282656232	0.51528442317916	0.502739148756848	0.383125529596901	0.643676355066771	0.469115815691158
NM_001179651.1	0.558781408670746	0.603992889375086	0.544973917947272	0.6302473095289	0.546942446043165	0.605852886896915
NM_001179652.1	0.68609865470852	0.522018348623853	0.374876360039565	0.533333333333333	0.627705627705628	0.625673249551167
NM_001179653.1	0.622032026504694	0.680790060528831	0.628596855532483	0.595977154209089	0.547619047619048	0.540122199592668
NM_001179654.1	0.546044098573281	0.693929480189022	0.555397221232633	0.592592592592593	0.478974358974359	0.652971137521222
NM_001179655.1	0.501587301587302	0.559598494353827	0.350589441312148	0.494416873449131	0.305600649350649	0.378163771712159
NM_001179656.1	0.188612099644128	0.23453050627434	0.153529814941741	0.15719899964273	0.125730095296649	0.159137577002053
NM_001179657.1	0.424036281179138	0.481085212074895	0.443514644351464	0.632597754548974	0.455576559546314	0.423907028223575
NM_001179658.1	0.408670931058991	0.576821773485514	0.493536121673004	0.485859318346628	0.403318442884493	0.499250374812594
NM_001179659.1	0.0348547717842324	0.0398682042833608	0.0470842332613391	0.0173656618610747	0.00916117950186087	0.0170523751522534
NM_001179660.1	0.264906980442042	0.32029826014913	0.368669336893636	0.363215454618025	0.313242784380306	0.346929058879543
NM_001179661.1	0.418481459682166	0.66615969581749	0.736603773584906	0.683371298405467	0.364177737059093	0.596369922212619
NM_001179662.1	0.907061836809367	0.802113532217338	0.918883218252777	0.824524062906468	0.977206121784435	0.872096643626627
NM_001179664.1	0.104442712392829	0.118577075098814	0.108567382582016	0.117355043685465	0.112488083889418	0.115004840271055
NM_001179665.1	0.629389519178822	0.803066439522998	0.505838243170862	0.833783327708404	0.572251007484168	0.457827575474634
NM_001179666.1	0.378947368421053	0.361909717705217	0.423145238420549	0.385240902622484	0.399303287611583	0.477214302407104
NM_001179667.2	0.502019831068674	0.644754615038271	0.497727272727273	0.514727011494253	0.366477272727273	0.456341618865519
NM_001179669.1	1.030672823219	1.00229885057471	1.17594081698295	1.16310725181882	1.20399605328071	1.44061962134251
NM_001179670.1	0.576664116296863	0.56954263454047	0.698610201557156	0.509243809650938	0.5836109260493	0.667916276163699
NM_001179671.1	0.507994186046512	0.593564775613887	0.443906376109766	0.497949138638228	0.355957767722474	0.571155682903534
NM_001179672.1	0.29530110721037	0.393163922691482	0.310121933303952	0.327623906705539	0.274546249726656	0.298784388995521
NM_001179673.1	0.165394402035623	0.0533642691415313	0.0325047801147228	0.113502935420744	0.135746606334842	0.16147859922179
NM_001179674.1	0.320473476545375	0.358128078817734	0.221570066030814	0.30096105209914	0.254194630872483	0.253294289897511
NM_001179675.1	0.356559608056614	0.550351288056206	0.522821576763485	0.490301724137931	0.378285221887118	0.400727650727651
NM_001179676.1	0.446504159976646	0.474587680915517	0.452806478637252	0.356774563162418	0.351949993205599	0.374329224075417
NM_001179678.1	0.593271555197421	0.73302772320454	0.503059273422562	0.630742434138907	0.471924639822682	0.603538499875405
NM_001179679.1	0.31391928462172	0.339114908812651	0.37275412256953	0.352649637819291	0.29917139119058	0.317346826531735
NM_001179680.1	0.422655811341943	0.545615162222936	0.520355292376018	0.658633944411591	0.488945889825333	0.544194806942015
NM_001179682.1	0.29161010046158	0.376865671641791	0.256749311294766	0.224943820224719	0.225512528473804	0.249739039665971
NM_001179683.1	0.807841371750705	0.828965785381026	0.887406935541665	1.03847573515195	0.886882773057505	0.855032517807371
NM_001179685.1	0.316664236769208	0.461711350136459	0.349135360763268	0.481745517390365	0.343220997049231	0.290078556881001
NM_001179686.1	0.362849122139221	0.417363780239656	0.371039525272862	0.33880249785723	0.254172603297374	0.368612157073696
NM_001179687.1	0.177631578947368	0.164724164724165	0.193901485535575	0.143497757847534	0.157772621809745	0.221170395869191
NM_001179688.1	0.760086810693499	0.954077791718946	0.566136397112977	0.796740994854202	0.566870114573295	0.476741130091984
NM_001179690.1	0.367952522255193	0.57410071942446	0.532139093782929	0.429156429156429	0.35378590078329	0.381244522348817
NM_001179691.1	0.279168985345947	0.331851522560569	0.308484349258649	0.26254522573541	0.255620068482954	0.321882446386021
NM_001179692.1	0.489302793858545	0.559662775616083	0.508354994430004	0.504651769411355	0.498813395446954	0.59969696969697
NM_001179693.1	0.755757430870986	0.787514723203769	0.729986644669652	0.832795012393901	0.866883632322591	0.877798993230342
NM_001179694.1	0.400270506802451	0.422499116295511	0.38548680979165	0.4336620349619	0.429733322906076	0.373631603998096
NM_001179695.2	0.965656565656566	1.10383064516129	0.963665086887836	0.8594905505341	0.853492333901193	1.00409416581372
NM_001179696.1	0.343833943833944	0.344753505201266	0.36581409856519	0.427675232235493	0.354679802955665	0.375604351329573
NM_001179698.1	0.0197368421052632	0.0296420581655481	0.0224924012158055	0.0308605341246291	0.0447934845840605	0.0645367412140575
NM_001179699.2	0.0589868147120056	0.104524180967239	0.063782991202346	0.144554455445545	0.0757142857142857	0.146912704045422
